,id,eventId,minute,second,teamId,x,y,expandedMinute,qualifiers,satisfiedEventsTypes,isTouch,matchId,startDate,startTime,score,ftScore,htScore,etScore,venueName,maxMinute,period.value,period.displayName,type.value,type.displayName,outcomeType.value,outcomeType.displayName,playerId,endX,endY,cardType.value,cardType.displayName,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal,venue,opponent
288,2330002379.0,157,15,52.0,37,55.6,96.3,15,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '4.5'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '58.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '90.9'}]","[90, 118, 116, 29, 35, 37, 215, 217]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,1,FirstHalf,1,Pass,1,Successful,144711.0,58.0,90.9,,,,,,,,,,,Camp Nou,Bayern
289,2330002393.0,158,15,53.0,37,58.0,90.9,15,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '3.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '60.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '86.0'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 119, 28, 35, 37, 215, 217]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,1,FirstHalf,1,Pass,0,Unsuccessful,115519.0,60.0,86.0,,,,,,,,,,,Camp Nou,Bayern
290,2330002403.0,156,15,54.0,65,32.7,21.1,15,[],[92],False,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,1,FirstHalf,49,BallRecovery,1,Successful,90782.0,,,,,,,,,,,,,Camp Nou,Bayern
291,2330002413.0,157,15,55.0,65,32.7,21.4,15,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '19.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '26.6'}]","[90, 116, 29, 34, 37, 214, 217]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,1,FirstHalf,1,Pass,1,Successful,90782.0,26.6,19.3,,,,,,,,,,,Camp Nou,Bayern
292,2330002437.0,158,15,55.0,65,26.6,19.3,15,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '25.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '30.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 117, 119, 28, 35, 36, 214, 217]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,1,FirstHalf,1,Pass,0,Unsuccessful,279423.0,30.9,25.4,,,,,,,,,,,Camp Nou,Bayern
293,2330002459.0,159,15,56.0,65,30.1,22.8,15,"[{'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '159'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 62]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,1,FirstHalf,4,Foul,1,Successful,,,,,,,,,,,,,,Camp Nou,Bayern
294,2330002455.0,159,15,56.0,37,69.9,77.2,15,"[{'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '159'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]",[63],False,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,1,FirstHalf,4,Foul,0,Unsuccessful,320040.0,,,,,,,,,,,,,Camp Nou,Bayern
295,2330002585.0,160,16,3.0,65,29.9,21.2,16,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.0'}, {'type': {'value': 5, 'displayName': 'FreekickTaken'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '23.6'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '43.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 116, 29, 131, 34, 36, 214, 217]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,1,FirstHalf,1,Pass,1,Successful,279423.0,23.6,43.6,,,,,,,,,,,Camp Nou,Bayern
296,2330002707.0,161,16,9.0,65,23.8,45.2,16,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '25.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '31.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '80.9'}]","[90, 116, 29, 35, 36, 214, 217]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,1,FirstHalf,1,Pass,1,Successful,12712.0,31.8,80.9,,,,,,,,,,,Camp Nou,Bayern
297,2330002729.0,162,16,19.0,65,37.0,74.0,16,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '44.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '66.6'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 116, 29, 35, 37, 215, 217]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,1,FirstHalf,1,Pass,1,Successful,368091.0,44.8,66.6,,,,,,,,,,,Camp Nou,Bayern
298,2330002745.0,163,16,20.0,65,44.7,66.8,16,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '75.6'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '36.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.5'}]","[90, 116, 29, 34, 36, 215, 217]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,1,FirstHalf,1,Pass,1,Successful,279423.0,36.3,75.6,,,,,,,,,,,Camp Nou,Bayern
299,2330002759.0,164,16,21.0,65,36.3,75.6,16,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '66.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '40.1'}]","[90, 116, 29, 35, 37, 215, 217]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,1,FirstHalf,1,Pass,1,Successful,368091.0,40.1,66.2,,,,,,,,,,,Camp Nou,Bayern
300,2330002793.0,165,16,23.0,65,39.3,66.6,16,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '76.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '30.1'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.7'}]","[90, 116, 29, 34, 36, 214, 217]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,1,FirstHalf,1,Pass,1,Successful,279423.0,30.1,76.4,,,,,,,,,,,Camp Nou,Bayern
301,2330002835.0,166,16,26.0,65,27.4,69.9,16,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '55.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.0'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '7.5'}]","[90, 116, 29, 34, 37, 214, 217]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,1,FirstHalf,1,Pass,1,Successful,368091.0,7.5,55.8,,,,,,,,,,,Camp Nou,Bayern
302,2330002889.0,167,16,30.0,65,2.9,48.4,16,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '43.1'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '28.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '41.9'}]","[90, 116, 123, 126, 35, 37, 215, 217]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,1,FirstHalf,1,Pass,1,Successful,80774.0,41.9,28.4,,,,,,,,,,,Camp Nou,Bayern
303,2330002917.0,168,16,35.0,65,41.5,38.8,16,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '45.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '66.6'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 116, 29, 35, 36, 215, 217]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,1,FirstHalf,1,Pass,1,Successful,68585.0,45.9,66.6,,,,,,,,,,,Camp Nou,Bayern
304,2330002967.0,169,16,38.0,65,58.6,71.0,16,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '60.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '92.6'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 118, 116, 29, 35, 36, 215, 217]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,1,FirstHalf,1,Pass,1,Successful,402197.0,60.5,92.6,,,,,,,,,,,Camp Nou,Bayern
305,2330002997.0,170,16,42.0,65,65.1,90.0,16,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '91.0'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '45.8'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '40.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[90, 119, 123, 127, 35, 37, 216, 217]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,1,FirstHalf,1,Pass,0,Unsuccessful,44288.0,91.0,45.8,,,,,,,,,,,Camp Nou,Bayern
306,2330003009.0,160,16,46.0,37,10.6,61.8,16,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}]",[92],False,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,1,FirstHalf,52,KeeperPickup,1,Successful,13754.0,,,,,,,,,,,,,Camp Nou,Bayern
307,2330003067.0,161,16,50.0,37,14.5,59.9,16,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '19.2'}, {'type': {'value': 123, 'displayName': 'KeeperThrow'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '25.6'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '30.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.1'}]","[90, 35, 37, 214, 217]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,1,FirstHalf,1,Pass,1,Successful,13754.0,25.6,19.2,,,,,,,,,,,Camp Nou,Bayern
308,2330003099.0,162,16,52.0,37,25.6,19.2,16,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '26.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.5'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '32.7'}]","[90, 116, 29, 35, 36, 214, 217]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,1,FirstHalf,1,Pass,1,Successful,259648.0,26.6,32.7,,,,,,,,,,,Camp Nou,Bayern
309,2330003177.0,163,16,55.0,37,26.0,35.8,16,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '8.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '21.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '52.1'}]","[90, 116, 29, 34, 36, 214, 217]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,1,FirstHalf,1,Pass,1,Successful,283323.0,8.5,52.1,,,,,,,,,,,Camp Nou,Bayern
310,2330003187.0,164,17,1.0,37,13.8,52.5,17,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '47.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '26.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.0'}]","[90, 116, 29, 35, 37, 214, 217]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,1,FirstHalf,1,Pass,1,Successful,13754.0,26.5,47.6,,,,,,,,,,,Camp Nou,Bayern
311,2330003215.0,165,17,3.0,37,25.9,41.9,17,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '23.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '7.1'}]","[90, 116, 29, 34, 37, 214, 217]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,1,FirstHalf,1,Pass,1,Successful,115519.0,23.3,7.1,,,,,,,,,,,Camp Nou,Bayern
312,2330003221.0,166,17,5.0,37,23.3,7.1,17,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '31.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '6.7'}]","[90, 117, 119, 28, 35, 37, 214, 217]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,1,FirstHalf,1,Pass,0,Unsuccessful,259648.0,31.7,6.7,,,,,,,,,,,Camp Nou,Bayern
313,2330003239.0,171,17,5.0,65,72.1,95.0,17,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[90, 100, 55]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,1,FirstHalf,8,Interception,1,Successful,402197.0,,,,,,,,,,,,,Camp Nou,Bayern
314,2330003367.0,168,17,16.0,37,28.9,0.0,17,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '12.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '37.3'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 211, 35, 36, 215]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,1,FirstHalf,1,Pass,0,Unsuccessful,259648.0,37.3,12.0,,,,,,,,,,,Camp Nou,Bayern
315,2330003371.0,173,17,18.0,65,55.3,77.5,17,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[90, 100, 55]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,1,FirstHalf,8,Interception,1,Successful,12712.0,,,,,,,,,,,,,Camp Nou,Bayern
316,2330003397.0,169,17,18.0,37,39.5,6.1,17,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]",[90],True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,1,FirstHalf,61,BallTouch,1,Successful,29400.0,,,,,,,,,,,,,Camp Nou,Bayern
317,2330003449.0,170,17,20.0,37,47.4,17.6,17,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '4.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '44.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 116, 29, 34, 37, 215, 217]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,1,FirstHalf,1,Pass,1,Successful,37099.0,44.9,4.0,,,,,,,,,,,Camp Nou,Bayern
318,2330003473.0,171,17,23.0,37,44.9,4.0,17,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '37.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '7.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.9'}]","[90, 116, 29, 34, 36, 215, 217]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,1,FirstHalf,1,Pass,1,Successful,29400.0,37.3,7.1,,,,,,,,,,,Camp Nou,Bayern
319,2330003535.0,172,17,23.0,37,37.3,7.1,17,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '91.2'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '15.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '56.9'}]","[90, 119, 127, 35, 36, 216, 217]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,1,FirstHalf,1,Pass,0,Unsuccessful,259648.0,91.2,15.9,,,,,,,,,,,Camp Nou,Bayern
320,2330003517.0,174,17,29.0,65,11.8,86.9,17,[],[92],False,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,1,FirstHalf,49,BallRecovery,1,Successful,80774.0,,,,,,,,,,,,,Camp Nou,Bayern
321,2330003595.0,175,17,31.0,65,11.9,76.4,17,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '18.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '49.1'}]","[90, 116, 29, 35, 37, 214, 217]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,1,FirstHalf,1,Pass,1,Successful,80774.0,18.4,49.1,,,,,,,,,,,Camp Nou,Bayern
322,2330003649.0,176,17,36.0,65,26.6,44.5,17,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.2'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '51.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '44.3'}]","[90, 116, 29, 35, 36, 215, 217]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,1,FirstHalf,1,Pass,1,Successful,384711.0,44.3,51.2,,,,,,,,,,,Camp Nou,Bayern
323,2330003651.0,177,17,37.0,65,43.8,51.3,17,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 68]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,1,FirstHalf,61,BallTouch,0,Unsuccessful,110154.0,,,,,,,,,,,,,Camp Nou,Bayern
324,2330003661.0,173,17,39.0,37,61.0,44.8,17,"[{'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '178'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[90, 53]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,1,FirstHalf,3,TakeOn,1,Successful,115519.0,,,,,,,,,,,,,Camp Nou,Bayern
325,2330003657.0,178,17,39.0,65,39.0,55.2,17,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '173'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]",[54],False,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,1,FirstHalf,45,Challenge,0,Unsuccessful,110154.0,,,,,,,,,,,,,Camp Nou,Bayern
326,2330003663.0,174,17,40.0,37,69.8,41.2,17,[],[92],False,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,1,FirstHalf,49,BallRecovery,1,Successful,115519.0,,,,,,,,,,,,,Camp Nou,Bayern
327,2330003675.0,175,17,41.0,37,70.4,41.5,17,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '66.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '77.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.9'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,1,FirstHalf,1,Pass,1,Successful,115519.0,77.9,66.7,,,,,,,,,,,Camp Nou,Bayern
