,id,eventId,minute,second,teamId,x,y,expandedMinute,qualifiers,satisfiedEventsTypes,isTouch,matchId,startDate,startTime,score,ftScore,htScore,etScore,venueName,maxMinute,period.value,period.displayName,type.value,type.displayName,outcomeType.value,outcomeType.displayName,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,blockedX,blockedY,isGoal,cardType.value,cardType.displayName,venue,opponent
43,2383433869.0,23,2,16.0,276,29.5,11.3,2,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '9.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '43.8'}]","[91, 117, 30, 36, 38, 216, 218]",True,1604529,2022-02-17T00:00:00,2022-02-17T17:45:00,1 : 1,1 : 1,0 : 1,,Camp Nou,98,1,FirstHalf,1,Pass,1,Successful,122469.0,43.8,9.4,,,,,,,,,,,Camp Nou,Napoli
44,2383433875.0,24,2,21.0,276,34.0,3.4,2,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '29'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '1.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '35.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '3.4'}]","[91, 118, 120, 29, 36, 216, 218]",True,1604529,2022-02-17T00:00:00,2022-02-17T17:45:00,1 : 1,1 : 1,0 : 1,,Camp Nou,98,1,FirstHalf,1,Pass,0,Unsuccessful,339579.0,35.0,3.4,,,,,,,,,,,Camp Nou,Napoli
45,2383433891.0,29,2,21.0,65,69.2,96.0,2,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '24'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[91, 60]",True,1604529,2022-02-17T00:00:00,2022-02-17T17:45:00,1 : 1,1 : 1,0 : 1,,Camp Nou,98,1,FirstHalf,74,BlockedPass,1,Successful,349760.0,,,,,,,,,,,,,Camp Nou,Napoli
46,2383433897.0,25,2,22.0,276,33.6,3.1,2,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '3.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '39.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.2'}]","[91, 117, 30, 36, 37, 216, 218]",True,1604529,2022-02-17T00:00:00,2022-02-17T17:45:00,1 : 1,1 : 1,0 : 1,,Camp Nou,98,1,FirstHalf,1,Pass,1,Successful,339579.0,39.5,3.4,,,,,,,,,,,Camp Nou,Napoli
47,2383433909.0,26,2,23.0,276,39.1,3.4,2,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.4'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '10.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '57.1'}]","[91, 120, 29, 124, 36, 37, 216, 218]",True,1604529,2022-02-17T00:00:00,2022-02-17T17:45:00,1 : 1,1 : 1,0 : 1,,Camp Nou,98,1,FirstHalf,1,Pass,0,Unsuccessful,122469.0,57.1,10.1,,,,,,,,,,,Camp Nou,Napoli
48,2383433933.0,30,2,25.0,65,45.7,87.6,2,[],[93],False,1604529,2022-02-17T00:00:00,2022-02-17T17:45:00,1 : 1,1 : 1,0 : 1,,Camp Nou,98,1,FirstHalf,49,BallRecovery,1,Successful,368091.0,,,,,,,,,,,,,Camp Nou,Napoli
49,2383433955.0,31,2,26.0,65,44.3,85.9,2,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '33.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '15.7'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '62.9'}]","[91, 117, 127, 35, 38, 215, 218]",True,1604529,2022-02-17T00:00:00,2022-02-17T17:45:00,1 : 1,1 : 1,0 : 1,,Camp Nou,98,1,FirstHalf,1,Pass,1,Successful,368091.0,15.7,62.9,,,,,,,,,,,Camp Nou,Napoli
50,2383434007.0,32,2,30.0,65,15.4,58.7,2,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '20.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '83.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.1'}]","[91, 117, 30, 36, 37, 215, 218]",True,1604529,2022-02-17T00:00:00,2022-02-17T17:45:00,1 : 1,1 : 1,0 : 1,,Camp Nou,98,1,FirstHalf,1,Pass,1,Successful,80774.0,20.9,83.9,,,,,,,,,,,Camp Nou,Napoli
51,2383434033.0,33,2,39.0,65,26.2,77.3,2,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '53.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '14.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.1'}]","[91, 117, 30, 35, 38, 215, 218]",True,1604529,2022-02-17T00:00:00,2022-02-17T17:45:00,1 : 1,1 : 1,0 : 1,,Camp Nou,98,1,FirstHalf,1,Pass,1,Successful,368091.0,14.5,53.6,,,,,,,,,,,Camp Nou,Napoli
52,2383434057.0,34,2,42.0,65,14.5,53.1,2,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '69.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '23.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.9'}]","[91, 117, 30, 36, 37, 215, 218]",True,1604529,2022-02-17T00:00:00,2022-02-17T17:45:00,1 : 1,1 : 1,0 : 1,,Camp Nou,98,1,FirstHalf,1,Pass,1,Successful,80774.0,23.6,69.2,,,,,,,,,,,Camp Nou,Napoli
53,2383434065.0,35,2,48.0,65,40.9,79.7,2,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '96.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '43.2'}]","[91, 117, 30, 36, 37, 216, 218]",True,1604529,2022-02-17T00:00:00,2022-02-17T17:45:00,1 : 1,1 : 1,0 : 1,,Camp Nou,98,1,FirstHalf,1,Pass,1,Successful,368091.0,43.2,96.6,,,,,,,,,,,Camp Nou,Napoli
54,2383434079.0,36,2,49.0,65,43.2,96.6,2,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '53.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '74.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 119, 117, 30, 36, 38, 216, 218]",True,1604529,2022-02-17T00:00:00,2022-02-17T17:45:00,1 : 1,1 : 1,0 : 1,,Camp Nou,98,1,FirstHalf,1,Pass,1,Successful,44288.0,53.7,74.0,,,,,,,,,,,Camp Nou,Napoli
55,2383434083.0,37,2,50.0,65,53.7,74.0,2,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 69]",True,1604529,2022-02-17T00:00:00,2022-02-17T17:45:00,1 : 1,1 : 1,0 : 1,,Camp Nou,98,1,FirstHalf,61,BallTouch,0,Unsuccessful,44120.0,,,,,,,,,,,,,Camp Nou,Napoli
56,2383434101.0,28,2,53.0,276,39.8,24.7,2,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '44.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '9.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.2'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.7'}]","[91, 117, 30, 139, 36, 38, 216, 218]",True,1604529,2022-02-17T00:00:00,2022-02-17T17:45:00,1 : 1,1 : 1,0 : 1,,Camp Nou,98,1,FirstHalf,1,Pass,1,Successful,295358.0,44.8,9.4,,,,,,,,,,,Camp Nou,Napoli
57,2383434105.0,29,2,54.0,276,44.1,9.4,2,[],[93],False,1604529,2022-02-17T00:00:00,2022-02-17T17:45:00,1 : 1,1 : 1,0 : 1,,Camp Nou,98,1,FirstHalf,49,BallRecovery,1,Successful,339579.0,,,,,,,,,,,,,Camp Nou,Napoli
58,2383434113.0,30,2,55.0,276,44.1,9.4,2,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '42.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '4.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '16.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 35, 37, 216, 218]",True,1604529,2022-02-17T00:00:00,2022-02-17T17:45:00,1 : 1,1 : 1,0 : 1,,Camp Nou,98,1,FirstHalf,1,Pass,1,Successful,339579.0,42.6,16.1,,,,,,,,,,,Camp Nou,Napoli
59,2383434127.0,31,2,56.0,276,45.3,15.1,2,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '31.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '13.0'}]","[91, 117, 30, 35, 38, 215, 218]",True,1604529,2022-02-17T00:00:00,2022-02-17T17:45:00,1 : 1,1 : 1,0 : 1,,Camp Nou,98,1,FirstHalf,1,Pass,1,Successful,349561.0,31.3,13.0,,,,,,,,,,,Camp Nou,Napoli
60,2383434145.0,32,3,0.0,276,38.0,22.1,3,"[{'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '71.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '35.0'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '20.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[91, 119, 117, 124, 127, 205, 36, 38, 217, 218]",True,1604529,2022-02-17T00:00:00,2022-02-17T17:45:00,1 : 1,1 : 1,0 : 1,,Camp Nou,98,1,FirstHalf,1,Pass,1,Successful,122469.0,71.3,20.3,,,,,,,,,,,Camp Nou,Napoli
61,2383434169.0,33,3,6.0,276,91.8,16.6,3,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '40.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '87.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.5'}]","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,1604529,2022-02-17T00:00:00,2022-02-17T17:45:00,1 : 1,1 : 1,0 : 1,,Camp Nou,98,1,FirstHalf,1,Pass,1,Successful,298510.0,87.9,40.1,,,,,,,,,,,Camp Nou,Napoli
62,2383434175.0,34,3,7.0,276,84.5,36.6,3,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '38'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 70]",True,1604529,2022-02-17T00:00:00,2022-02-17T17:45:00,1 : 1,1 : 1,0 : 1,,Camp Nou,98,1,FirstHalf,50,Dispossessed,1,Successful,83390.0,,,,,,,,,,,,,Camp Nou,Napoli
63,2383434179.0,38,3,7.0,65,15.5,63.4,3,"[{'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '34'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 142]",True,1604529,2022-02-17T00:00:00,2022-02-17T17:45:00,1 : 1,1 : 1,0 : 1,,Camp Nou,98,1,FirstHalf,7,Tackle,0,Unsuccessful,397469.0,,,,,,,,,,,,,Camp Nou,Napoli
64,2383498479.0,806,3,8.0,276,83.1,30.7,3,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '504'}]","[91, 53]",True,1604529,2022-02-17T00:00:00,2022-02-17T17:45:00,1 : 1,1 : 1,0 : 1,,Camp Nou,98,1,FirstHalf,3,TakeOn,0,Unsuccessful,83390.0,,,,,,,,,,,,,Camp Nou,Napoli
65,2383448245.0,504,3,8.0,65,16.9,69.3,3,"[{'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '806'}]","[91, 142]",True,1604529,2022-02-17T00:00:00,2022-02-17T17:45:00,1 : 1,1 : 1,0 : 1,,Camp Nou,98,1,FirstHalf,7,Tackle,0,Unsuccessful,397469.0,,,,,,,,,,,,,Camp Nou,Napoli
66,2383434219.0,35,3,15.0,276,88.2,13.9,3,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '13.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '100.0'}]","[91, 120, 29, 36, 38, 217, 218]",True,1604529,2022-02-17T00:00:00,2022-02-17T17:45:00,1 : 1,1 : 1,0 : 1,,Camp Nou,98,1,FirstHalf,1,Pass,0,Unsuccessful,339579.0,100.0,13.6,,,,,,,,,,,Camp Nou,Napoli
67,2383434339.0,41,3,33.0,65,4.4,48.1,3,"[{'type': {'value': 124, 'displayName': 'GoalKick'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '17.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '68.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 36, 37, 215, 218]",True,1604529,2022-02-17T00:00:00,2022-02-17T17:45:00,1 : 1,1 : 1,0 : 1,,Camp Nou,98,1,FirstHalf,1,Pass,1,Successful,80774.0,17.8,68.4,,,,,,,,,,,Camp Nou,Napoli
68,2383434365.0,42,3,35.0,65,32.7,70.2,3,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '28.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '65.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.8'}]","[91, 117, 30, 35, 38, 215, 218]",True,1604529,2022-02-17T00:00:00,2022-02-17T17:45:00,1 : 1,1 : 1,0 : 1,,Camp Nou,98,1,FirstHalf,1,Pass,1,Successful,368091.0,28.3,65.0,,,,,,,,,,,Camp Nou,Napoli
69,2383434373.0,43,3,38.0,65,28.7,61.7,3,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '47.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '33.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.6'}]","[91, 117, 30, 36, 38, 216, 218]",True,1604529,2022-02-17T00:00:00,2022-02-17T17:45:00,1 : 1,1 : 1,0 : 1,,Camp Nou,98,1,FirstHalf,1,Pass,1,Successful,279423.0,33.4,47.9,,,,,,,,,,,Camp Nou,Napoli
70,2383434411.0,44,3,40.0,65,33.4,47.9,3,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '15.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '55.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 35, 37, 215, 218]",True,1604529,2022-02-17T00:00:00,2022-02-17T17:45:00,1 : 1,1 : 1,0 : 1,,Camp Nou,98,1,FirstHalf,1,Pass,1,Successful,422939.0,15.1,55.4,,,,,,,,,,,Camp Nou,Napoli
71,2383434457.0,45,3,47.0,65,18.9,50.9,3,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '75.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '26.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.5'}]","[91, 117, 30, 36, 37, 215, 218]",True,1604529,2022-02-17T00:00:00,2022-02-17T17:45:00,1 : 1,1 : 1,0 : 1,,Camp Nou,98,1,FirstHalf,1,Pass,1,Successful,80774.0,26.8,75.2,,,,,,,,,,,Camp Nou,Napoli
72,2383434459.0,46,3,50.0,65,40.4,77.3,3,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '43.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '97.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 36, 37, 216, 218]",True,1604529,2022-02-17T00:00:00,2022-02-17T17:45:00,1 : 1,1 : 1,0 : 1,,Camp Nou,98,1,FirstHalf,1,Pass,1,Successful,368091.0,43.3,97.2,,,,,,,,,,,Camp Nou,Napoli
73,2383434515.0,47,3,52.0,65,43.2,96.9,3,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '32.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '66.2'}]","[91, 117, 30, 35, 38, 215, 218]",True,1604529,2022-02-17T00:00:00,2022-02-17T17:45:00,1 : 1,1 : 1,0 : 1,,Camp Nou,98,1,FirstHalf,1,Pass,1,Successful,44288.0,32.9,66.2,,,,,,,,,,,Camp Nou,Napoli
74,2383434559.0,48,4,0.0,65,54.0,81.6,4,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '60.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '96.0'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,1604529,2022-02-17T00:00:00,2022-02-17T17:45:00,1 : 1,1 : 1,0 : 1,,Camp Nou,98,1,FirstHalf,1,Pass,1,Successful,279423.0,60.5,96.0,,,,,,,,,,,Camp Nou,Napoli
75,2383434569.0,49,4,3.0,65,65.0,96.3,4,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '74.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '71.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.5'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,1604529,2022-02-17T00:00:00,2022-02-17T17:45:00,1 : 1,1 : 1,0 : 1,,Camp Nou,98,1,FirstHalf,1,Pass,1,Successful,44288.0,71.1,74.0,,,,,,,,,,,Camp Nou,Napoli
76,2383434581.0,50,4,4.0,65,71.1,74.0,4,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '88.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '74.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.4'}]","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,1604529,2022-02-17T00:00:00,2022-02-17T17:45:00,1 : 1,1 : 1,0 : 1,,Camp Nou,98,1,FirstHalf,1,Pass,1,Successful,44120.0,74.8,88.2,,,,,,,,,,,Camp Nou,Napoli
77,2383434589.0,51,4,5.0,65,74.8,88.2,4,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '88.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '62.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[91, 120, 29, 35, 38, 216, 218]",True,1604529,2022-02-17T00:00:00,2022-02-17T17:45:00,1 : 1,1 : 1,0 : 1,,Camp Nou,98,1,FirstHalf,1,Pass,0,Unsuccessful,349760.0,62.4,88.1,,,,,,,,,,,Camp Nou,Napoli
78,2383434601.0,37,4,6.0,276,40.2,22.0,4,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '43.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '25.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.6'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '4.1'}]","[91, 117, 30, 124, 36, 37, 216, 218]",True,1604529,2022-02-17T00:00:00,2022-02-17T17:45:00,1 : 1,1 : 1,0 : 1,,Camp Nou,98,1,FirstHalf,1,Pass,1,Successful,349561.0,43.3,25.6,,,,,,,,,,,Camp Nou,Napoli
79,2383434613.0,39,4,7.0,276,44.3,20.9,4,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '33.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '28.1'}]","[91, 117, 30, 35, 37, 216, 218]",True,1604529,2022-02-17T00:00:00,2022-02-17T17:45:00,1 : 1,1 : 1,0 : 1,,Camp Nou,98,1,FirstHalf,1,Pass,1,Successful,118169.0,33.6,28.1,,,,,,,,,,,Camp Nou,Napoli
80,2383434621.0,40,4,9.0,276,37.2,21.4,4,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '52'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[91, 54]",True,1604529,2022-02-17T00:00:00,2022-02-17T17:45:00,1 : 1,1 : 1,0 : 1,,Camp Nou,98,1,FirstHalf,3,TakeOn,1,Successful,349561.0,,,,,,,,,,,,,Camp Nou,Napoli
81,2383434615.0,52,4,9.0,65,62.8,78.6,4,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '40'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]",[55],False,1604529,2022-02-17T00:00:00,2022-02-17T17:45:00,1 : 1,1 : 1,0 : 1,,Camp Nou,98,1,FirstHalf,45,Challenge,0,Unsuccessful,349760.0,,,,,,,,,,,,,Camp Nou,Napoli
82,2383499455.0,807,4,10.0,276,31.5,22.8,4,[],[93],False,1604529,2022-02-17T00:00:00,2022-02-17T17:45:00,1 : 1,1 : 1,0 : 1,,Camp Nou,98,1,FirstHalf,49,BallRecovery,1,Successful,349561.0,,,,,,,,,,,,,Camp Nou,Napoli
83,2383434623.0,41,4,11.0,276,35.0,22.6,4,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '1.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '20.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '34.9'}]","[91, 118, 120, 29, 35, 38, 216, 218]",True,1604529,2022-02-17T00:00:00,2022-02-17T17:45:00,1 : 1,1 : 1,0 : 1,,Camp Nou,98,1,FirstHalf,1,Pass,0,Unsuccessful,349561.0,34.9,20.5,,,,,,,,,,,Camp Nou,Napoli
84,2383434633.0,53,4,12.0,65,75.4,82.2,4,[],[93],False,1604529,2022-02-17T00:00:00,2022-02-17T17:45:00,1 : 1,1 : 1,0 : 1,,Camp Nou,98,1,FirstHalf,49,BallRecovery,1,Successful,44120.0,,,,,,,,,,,,,Camp Nou,Napoli
85,2383434637.0,42,4,13.0,276,23.0,15.6,4,"[{'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '54'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]",[55],False,1604529,2022-02-17T00:00:00,2022-02-17T17:45:00,1 : 1,1 : 1,0 : 1,,Camp Nou,98,1,FirstHalf,45,Challenge,0,Unsuccessful,349561.0,,,,,,,,,,,,,Camp Nou,Napoli
