,Id,Name,Age,Nationality,Club,Height,Weight,Value,Wage,Overall,Potential
1741,219087,Sebastián Vegas,24,Chile,CF Monterrey ,180,75,€10.5M,€33K,75,82
1742,198352,Stefan Bell,29,Germany,1. FSV Mainz 05,192,88,€4.7M,€22K,75,75
1743,210384,Ridgeciano Haps,28,Suriname,Venezia FC,175,66,€5M,€19K,75,75
1744,199633,Matthew Lowton,32,England,Burnley,181,78,€3.9M,€30K,75,75
1745,173521,Iván Marcano Sierra,34,Spain,FC Porto,189,77,€1.8M,€12K,75,75
1746,212947,Jimmy Cabot,27,France,Angers SCO,164,64,€6M,€22K,75,75
1747,212692,Marcos Paulo Mesquita Lopes,25,Portugal,Olympiacos CFP,174,68,€6.5M,€1K,75,76
1748,225748,Todd Cantwell,23,England,AFC Bournemouth,177,70,€8.5M,€31K,75,80
1749,189908,Łukasz Skorupski,30,Poland,Bologna,187,84,€3.7M,€22K,75,75
1750,210136,Tomasz Kędziora,27,Poland,Lech Poznań,183,77,€6M,€900,75,76
1751,202201,Jeffrey Gouweleeuw,29,Netherlands,FC Augsburg,188,83,€4.7M,€22K,75,75
1752,199386,Bryan Linssen,30,Netherlands,Urawa Red Diamonds,170,64,€5.5M,€14K,75,75
1753,197083,Daniel Caligiuri,33,Italy,FC Augsburg,182,80,€3.5M,€23K,75,75
1754,224987,Ivan Provedel,27,Italy,Spezia,192,84,€5M,€13K,75,77
1755,223197,Enes Ünal,24,Turkey,Getafe CF,187,78,€8.5M,€24K,75,80
1756,223710,Vedat Muriqi,27,Kosovo,RCD Mallorca,194,86,€6M,€51K,75,75
1757,195038,Florian Kainz,28,Austria,1. FC Köln,176,71,€5.5M,€27K,75,75
1758,203487,Jamaal Lascelles,27,England,Newcastle United,188,83,€5.5M,€33K,75,76
1759,222943,Jonathan Rodríguez Menéndez,29,Spain,Real Sporting de Gijón,179,71,€5.5M,€49K,75,75
1760,182495,Martín Cáceres,34,Uruguay,Levante Unión Deportiva,181,78,€1.8M,€23K,75,75
1761,193247,Heinz Lindner,30,Austria,FC Basel 1893,188,82,€3.7M,€11K,75,75
1762,206304,Luka Milivojević,30,Serbia,Crystal Palace,186,80,€4.7M,€42K,75,75
1763,188388,Ryad Boudebouz,31,Algeria,AS Saint-Étienne,177,74,€4.7M,€29K,75,75
1764,189156,Daniel Filipe Martins Carriço,32,Portugal,Unión Deportiva Almería,183,84,€3.6M,€11K,75,75
1765,220901,David Raya Martin,25,Spain,Brentford,183,75,€6M,€29K,75,78
1766,223717,Dorukhan Toköz,25,Turkey,Trabzonspor,180,75,€7.5M,€24K,75,78
1767,194022,André Gomes Magalhães Almeida,30,Portugal,SL Benfica,186,80,€4.8M,€12K,75,75
1768,208615,Christopher Jullien,28,France,Celtic,196,88,€4.8M,€44K,75,75
1769,213991,Jefferson Lerma,26,Colombia,AFC Bournemouth,179,70,€6M,€30K,75,77
1770,222951,Marek Rodák,24,Slovakia,Fulham,194,81,€7M,€30K,75,80
1771,220905,Jean-Eudes Aholou,27,Côte d'Ivoire,RC Strasbourg Alsace,186,71,€6M,€38K,75,76
1772,169706,Jack Cork,32,England,Burnley,184,75,€3.7M,€30K,75,75
1773,194794,Andriy Yarmolenko,31,Ukraine,West Ham United,190,83,€4.7M,€55K,75,75
1774,186347,Maciej Rybus,31,Poland,,173,75,€0,€0,75,75
1775,208620,Omar Mascarell González,28,Spain,Elche CF,181,76,€4.9M,€18K,75,75
1776,185068,Johnny Russell,31,Scotland,Sporting Kansas City,178,76,€4.7M,€10K,75,75
1777,201454,Faouzi Ghoulam,30,Algeria,Napoli,184,80,€4.8M,€45K,75,75
1778,221422,Sverrir Ingi Ingason,27,Iceland,PAOK,188,83,€5M,€1K,75,75
1779,224494,Rico Henry,23,England,Brentford,170,66,€8M,€33K,75,80
1780,186351,Leroy Fer,31,Netherlands,Aytemiz Alanyaspor,188,78,€3.9M,€14K,75,75
1781,178160,Thomas Mangani,34,France,Angers SCO,183,79,€1.9M,€20K,75,75
1782,212977,Niklas Stark,26,Germany,Hertha BSC,190,88,€6M,€35K,75,77
1783,220659,Josh Brownhill,25,England,Burnley,180,69,€7.5M,€31K,75,78
1784,225523,Iñigo Lekue Martínez,28,Spain,Athletic Club de Bilbao,180,70,€5M,€23K,75,75
1785,222709,Petros Matheus dos Santos Araujo,32,Brazil,Al Fateh,181,77,€4.4M,€28K,75,75
1786,199158,Sergio Álvarez Díaz,29,Spain,SD Eibar,183,74,€4.8M,€11K,75,75
1787,189433,Benjamin Hübner,31,Germany,TSG Hoffenheim,193,86,€3.8M,€28K,75,75
1788,211706,Pere Pons Riera,28,Spain,Deportivo Alavés,177,70,€5.5M,€23K,75,75
1789,213242,Adrien Tameze,27,France,Hellas Verona,180,78,€6M,€23K,75,76
1790,204539,Luis Advíncula,31,Peru,Boca Juniors,180,80,€4.1M,€15K,75,75
1791,206075,Sam Johnstone,28,England,West Bromwich Albion,193,85,€4.8M,€31K,75,77
1792,224251,Robin Zentner,26,Germany,1. FSV Mainz 05,194,96,€5.5M,€17K,75,77
1793,198653,Martín Silva,38,Uruguay,Club Libertad,187,88,€625K,€600,75,75
1794,226045,Jesús Gallardo,26,Mexico,CF Monterrey ,176,73,€6M,€38K,75,76
1795,200446,Camilo da Silva Sanvezzo,32,Brazil,Deportivo Toluca,170,73,€4.6M,€23K,75,75
1796,224510,Walter Bou,27,Argentina,Defensa y Justicia,174,74,€6M,€17K,75,75
1797,198143,Samuel Sáiz Alonso,30,Spain,Girona FC,174,68,€5.5M,€14K,75,75
1798,184575,Romain Alessandrini,32,France,Shenzhen FC,173,70,€4.6M,€14K,75,75
1799,198145,Sergio Araujo,29,Argentina,AEK Athens,180,76,€4.2M,€1K,74,74
1800,215553,José Henrique da Silva Dourado,31,Brazil,Henan Songshan Longmen FC,186,80,€3.6M,€15K,74,74
1801,239361,Dani de Wit,23,Netherlands,AZ Alkmaar,183,76,€6.5M,€9K,74,79
1802,256769,Adrien Truffert,19,France,Stade Rennais FC,173,63,€8.5M,€17K,74,83
1803,230147,Falaye Sacko,26,Mali,AS Saint-Étienne,179,68,€4.5M,€9K,74,75
1804,201988,Federico Fernández,32,Argentina,Newcastle United,190,83,€2.7M,€30K,74,74
1805,140293,Antonio Mirante,37,Italy,AC Milan,193,79,€475K,€15K,74,74
1806,206085,Jacob Murphy,26,England,Newcastle United,179,74,€4.6M,€33K,74,74
1807,209669,Dimitrios Siovas,32,Greece,Fortuna Sittard,191,83,€2.7M,€11K,74,74
1808,232709,Damian Batallini,25,Argentina,Club Atlético Independiente,176,77,€5.5M,€13K,74,77
1809,235781,Santiago Comesaña Veiga,24,Spain,Rayo Vallecano,184,75,€6M,€14K,74,80
1810,241925,Chris Führich,23,Germany,VfB Stuttgart,178,69,€6M,€21K,74,78
1811,210438,Farid Boulaya,28,Algeria,FC Metz,179,70,€4.2M,€18K,74,74
1812,233478,Miha Zajc,27,Slovenia,Fenerbahçe SK,178,72,€4.8M,€38K,74,75
1813,190982,Alberto Perea Correoso,30,Spain,Cádiz CF,177,74,€4.1M,€25K,74,74
1814,224263,Jonjoe Kenny,24,England,Everton,176,67,€4.8M,€46K,74,75
1815,167431,Gonzalo Castro,34,Germany,DSC Arminia Bielefeld,172,72,€2M,€22K,74,74
1816,215048,Javier Burrai,30,Argentina,Barcelona Sporting Club,189,82,€2.8M,€900,74,74
1817,226568,Ianis Hagi,22,Romania,Rangers FC,182,72,€7M,€41K,74,80
1818,256008,Felipe Rodrigues da Silva,20,Brazil,SL Benfica,190,88,€9.5M,€8K,74,86
1819,208137,Lucas Torró Marset,26,Spain,CA Osasuna,190,77,€5M,€21K,74,77
1820,241673,Borna Barišić,28,Croatia,Rangers FC,186,80,€3.8M,€41K,74,74
1821,214026,Johan Mojica,28,Colombia,Elche CF,185,73,€3.8M,€17K,74,74
1822,222475,Morten Thorsby,25,Norway,U.C. Sampdoria,189,79,€5.5M,€17K,74,77
1823,223243,Emanuel Aguilera,32,Argentina,Club Atlas,187,93,€2.7M,€12K,74,74
1824,233483,Tarik Tissoudali,28,Morocco,KAA Gent,182,74,€4.3M,€22K,74,74
1825,246284,Óscar Gil Regaño,23,Spain,RCD Espanyol de Barcelona,173,70,€8M,€13K,74,81
1826,188942,Victor Wanyama,30,Kenya,Club de Foot Montréal,188,79,€3.5M,€8K,74,74
1827,199439,Michael Gregoritsch,27,Austria,FC Augsburg,193,91,€4.6M,€23K,74,74
1828,223248,Juan Martín Lucero,29,Argentina,Colo-Colo,182,75,€4.2M,€10K,74,74
1829,143121,José Sosa,36,Argentina,Fenerbahçe SK,179,72,€1.3M,€28K,74,74
1830,221201,Tim Leibold,27,Germany,Hamburger SV,174,72,€4.1M,€13K,74,74
1831,230417,Rodrigo Éder Serpa Conceição,21,Brazil,Grêmio,179,76,€4.4M,€16K,74,74
1832,236817,Habib Maïga,25,Côte d'Ivoire,FC Metz,181,80,€5M,€15K,74,77
1833,237841,Michael Murillo,25,Panama,RSC Anderlecht,183,75,€4.9M,€17K,74,76
1834,235026,Omar Richards,23,England,FC Bayern München,174,70,€6M,€40K,74,79
1835,222227,Patrick Berg,23,Norway,Racing Club de Lens,178,76,€6M,€22K,74,78
1836,210964,Federico Ceccherini,29,Italy,Hellas Verona,187,75,€3.5M,€22K,74,74
1837,212244,Christopher Lenz,26,Germany,Eintracht Frankfurt,181,81,€4.5M,€22K,74,75
1838,240916,Dejan Ljubicic,23,Austria,1. FC Köln,187,74,€6.5M,€21K,74,79
1839,258580,Kerem Aktürkoğlu,22,Turkey,Galatasaray SK,173,71,€9.5M,€38K,74,82
1840,207894,Tobias Strobl,31,Germany,FC Augsburg,188,77,€3M,€20K,74,74
1841,209430,Renaud Ripart,28,France,ESTAC Troyes,181,73,€4.3M,€19K,74,74
1842,230422,Murilo Kaíque Sanches Cardoso,33,Brazil,América Futebol Clube,176,76,€2.6M,€16K,74,74
1843,236822,Gabriel Gudmundsson,22,Sweden,LOSC Lille,181,72,€9M,€23K,74,82
1844,241686,Manuel Vallejo Galván,24,Spain,Deportivo Alavés,167,72,€6.5M,€27K,74,79
1845,188182,Leon Balogun,33,Nigeria,Rangers FC,190,88,€2M,€39K,74,74
1846,254487,Matheus Henrique de Souza,23,Brazil,U.S. Sassuolo Calcio,175,71,€6M,€24K,74,78
1847,206104,Serdar Dursun,29,Turkey,Fenerbahçe SK,190,80,€4.2M,€43K,74,74
1848,186392,Joel Ward,31,England,Crystal Palace,188,83,€3.1M,€39K,74,74
1849,196889,Simone Verdi,28,Italy,US Salernitana 1919,174,72,€4.3M,€39K,74,74
1850,205850,Leonardo Pavoletti,32,Italy,Cagliari,188,85,€3.4M,€29K,74,74
1851,215322,Jonathan Silva,27,Argentina,Getafe CF,179,72,€4.4M,€21K,74,75
1852,225562,Martín Merquelanz,26,Spain,Rayo Vallecano,176,72,€5M,€26K,74,75
1853,228635,Borja Mayoral Moya,24,Spain,Getafe CF,182,74,€6.5M,€90K,74,79
1854,229659,Bryan Heynen,24,Belgium,KRC Genk,183,73,€6.5M,€13K,74,79
1855,210972,Javier Manquillo Gaitán,27,Spain,Newcastle United,178,76,€4.1M,€30K,74,74
1856,228124,Matej Jonjić,30,Croatia,Cerezo Osaka,187,83,€3.5M,€8K,74,74
1857,228892,Ignacio Rivero,29,Uruguay,Cruz Azul,166,60,€4.1M,€50K,74,74
1858,183580,Nils Petersen,32,Germany,Sport-Club Freiburg,188,82,€3.4M,€26K,74,74
1859,230173,Nilson Leôncio Alfaro Soares,37,Brazil,Atlético Clube Goianiense,190,89,€475K,€6K,74,74
1860,238621,Rodrigo Nascimento França,25,Brazil,Udinese Calcio,191,79,€5M,€14K,74,77
1861,246045,Pedro De la Vega,20,Argentina,Club Atlético Lanús,177,71,€9.5M,€13K,74,85
1862,229406,João Pedro Barradas Novais,27,Portugal,Aytemiz Alanyaspor,183,77,€4.5M,€14K,74,74
1863,184606,Fábio José Ferreira Pacheco,33,Portugal,Moreirense FC,180,72,€2.1M,€12K,74,74
1864,211999,Rani Khedira,27,Germany,1. FC Union Berlin,188,84,€4.3M,€24K,74,75
1865,256287,Facundo Farías,18,Argentina,Club Atlético Colón,171,69,€9M,€6K,74,84
1866,213536,Maxime Crépeau,27,Canada,Los Angeles FC,180,88,€3.9M,€6K,74,76
1867,226592,Jakub Jankto,25,Czech Republic,Getafe CF,180,74,€5M,€22K,74,75
1868,239136,Nicolas Cozza,22,France,Montpellier Hérault SC,178,72,€8M,€18K,74,81
1869,219681,Jordan Amavi,27,France,OGC Nice,176,70,€4.1M,€28K,74,74
1870,173857,Mariano Andújar,37,Argentina,Estudiantes de La Plata,194,86,€475K,€6K,74,74
1871,206114,Kristoffer Olsson,26,Sweden,RSC Anderlecht,181,69,€5M,€20K,74,76
1872,207650,Emil Krafth,26,Sweden,Newcastle United,184,83,€4.5M,€30K,74,75
1873,210722,Júlio Carolino Tavares,32,Cape Verde Islands,Al Faisaly,188,82,€3.4M,€16K,74,74
1874,232226,Denys Boyko,33,Ukraine,Dynamo Kyiv,197,85,€1.4M,€700,74,74
1875,245538,Kyogo Furuhashi,26,Japan,Celtic,170,63,€4.7M,€47K,74,74
1876,186146,Danny Welbeck,30,England,Brighton & Hove Albion,185,73,€4.1M,€49K,74,74
1877,189218,Ryan Jack,29,Scotland,Rangers FC,182,72,€4.1M,€45K,74,74
1878,229155,Thomas Ouwejan,24,Netherlands,FC Schalke 04,183,76,€5.5M,€8K,74,77
1879,191011,Luigi Sepe,30,Italy,US Salernitana 1919,185,75,€2.8M,€4K,74,74
1880,198949,Kévin Malcuit,29,France,Napoli,178,77,€3.7M,€44K,74,74
1881,230437,Elias Thiago Fontoira Marques,25,Brazil,Internacional,186,74,€4.1M,€20K,74,74
1882,243237,Luca Pellegrini,22,Italy,Juventus,178,72,€6.5M,€42K,74,80
1883,224294,Lewis Cook,24,England,AFC Bournemouth,175,71,€6M,€26K,74,78
1884,254247,Mostafa Mohamed,23,Egypt,Galatasaray SK,185,78,€8.5M,€42K,74,81
1885,220715,Ezequiel Ponce,24,Argentina,Elche CF,180,80,€6.5M,€17K,74,79
1886,214572,Juan Angulo,32,Colombia,Club Deportes Tolima,178,78,€2.9M,€2K,74,74
1887,226604,Diego Valoyes,24,Colombia,Club Atlético Talleres,181,76,€6M,€12K,74,77
1888,228908,Jason Berthomier,31,France,Clermont Foot 63,177,74,€3.5M,€17K,74,74
1889,204077,M'Baye Niang,26,Senegal,FC Girondins de Bordeaux,188,83,€5M,€24K,74,75
1890,235565,Dylan Bronn,26,Tunisia,FC Metz,185,77,€4.9M,€16K,74,77
1891,230191,Enzo Wellington Marteiro Santoso,29,Brazil,Flamengo,191,80,€2.9M,€24K,74,74
1892,200752,Juan Guilherme Nunes Jesus,30,Brazil,Napoli,185,83,€3.5M,€42K,74,74
1893,205360,Kemar Roofe,28,Jamaica,Rangers FC,178,65,€4.3M,€48K,74,74
1894,217648,Genki Haraguchi,30,Japan,1. FC Union Berlin,179,68,€4.1M,€26K,74,74
1895,193584,Guido Burgstaller,32,Austria,FC St. Pauli,187,80,€3.4M,€19K,74,74
1896,230449,Diego Hugo Ramos Calado,29,Brazil,Flamengo,185,80,€4.2M,€35K,74,74
1897,184881,Sofiane Feghouli,31,Algeria,Galatasaray SK,176,75,€3.5M,€44K,74,74
1898,257073,Tiago B. de Melo Tomás,19,Portugal,VfB Stuttgart,180,73,€9M,€8K,74,82
1899,204850,Tokmac Chol Nguen,27,Norway,Ferencvárosi TC,174,60,€4.5M,€1K,74,74
1900,205362,Matija Nastasić,28,Serbia,Fiorentina,188,83,€3.6M,€39K,74,74
1901,211506,John Swift,26,England,Reading,182,73,€5.5M,€26K,74,77
1902,222514,Freddie Woodman,24,England,AFC Bournemouth,188,83,€5M,€20K,74,79
1903,210739,Casper Nielsen,27,Denmark,Royale Union Saint-Gilloise,182,76,€4.5M,€15K,74,74
1904,222515,Zinedine Ferhat,28,Algeria,Nîmes Olympique,183,70,€4.2M,€8K,74,74
1905,244787,Milan Havel,26,Czech Republic,FC Viktoria Plzeň,183,77,€4.2M,€950,74,74
1906,215604,Cédric Brunner,27,Switzerland,DSC Arminia Bielefeld,180,75,€4.1M,€20K,74,74
1907,225844,Daniele Verde,25,Italy,Spezia,168,64,€5.5M,€17K,74,77
1908,232244,Santiago Ascacíbar,24,Argentina,Hertha BSC,168,70,€6M,€28K,74,79
1909,201269,Frederik Rønnow,28,Denmark,1. FC Union Berlin,190,80,€3M,€20K,74,74
1910,205365,Jan Kopic,31,Czech Republic,FC Viktoria Plzeň,179,81,€3.5M,€1K,74,74
1911,179765,Emiliano Vecchio,32,Argentina,Rosario Central,178,80,€3.3M,€16K,74,74
1912,251445,Samuel Dias Lino,21,Brazil,Gil Vicente FC,178,66,€9.5M,€8K,74,82
1913,213814,Federico Di Francesco,27,Italy,Empoli,171,75,€4.6M,€42K,74,74
1914,230198,Júlio César Pires Feitosa,21,Brazil,Bahia,180,82,€5M,€9K,74,76
1915,225591,Leonardo Suárez,25,Argentina,Santos Laguna,163,63,€5M,€19K,74,75
1916,230199,Vinicius Lúcio Cardenha Caeiro,29,Brazil,Fluminense,179,73,€3.7M,€20K,74,74
1917,230967,Brian Lozano,27,Uruguay,Santos Laguna,167,67,€4.5M,€19K,74,74
1918,244791,Patrik Hrošovský,29,Slovakia,KRC Genk,172,67,€4.1M,€16K,74,74
1919,236600,Japhet Tanganga,22,England,Tottenham Hotspur,180,73,€9M,€49K,74,82
1920,180281,Luiz Fernando Pereira da Silva,35,Brazil,Chongqing Liangjiang Athletic,173,74,€1.7M,€7K,74,74
1921,193849,Conor Hourihane,30,Republic of Ireland,Sheffield United,180,62,€4M,€49K,74,74
1922,180283,Sung Yueng Ki,32,Korea Republic,FC Seoul,189,75,€3.3M,€6K,74,74
1923,214076,Nicolás Vikonis,37,Uruguay,Mazatlán Futbol Club,184,88,€475K,€6K,74,74
1924,216380,Daley Sinkgraven,25,Netherlands,Bayer 04 Leverkusen,179,67,€4.6M,€34K,74,75
1925,242236,Francisco Reis Ferreira,24,Portugal,Hajduk Split,191,78,€6M,€800,74,80
1926,203581,Iván Balliu,29,Albania,Rayo Vallecano,174,65,€3.7M,€17K,74,74
1927,211005,Hyeon Soo Jang,29,Korea Republic,Al Hilal,183,83,€3.5M,€31K,74,74
1928,212541,Leonel Vangioni,34,Argentina,Newell's Old Boys,181,68,€1.5M,€13K,74,74
1929,231485,Axel Tuanzebe,23,England,Napoli,185,75,€5.5M,€60K,74,78
1930,241470,Alejandro Centelles Plaza,21,Spain,Unión Deportiva Almería,185,73,€9M,€7K,74,83
1931,212287,Andreas Maxsø,27,Denmark,Brøndby IF,191,87,€4.5M,€13K,74,76
1932,227647,Maximilian Mittelstädt,24,Germany,Hertha BSC,180,71,€5.5M,€28K,74,78
1933,228415,Leonardo Godoy,26,Argentina,Estudiantes de La Plata,173,70,€4.5M,€11K,74,75
1934,169792,Jay Rodriguez,31,England,Burnley,185,84,€3.6M,€33K,74,74
1935,216385,Richard Ortiz,31,Paraguay,Club Olimpia,174,75,€3M,€1K,74,74
1936,230465,Allan Norberto Bardini Paneira,29,Brazil,Ceará Sporting Club,175,72,€4.1M,€14K,74,74
1937,227394,Carlos González,28,Paraguay,Tigres U.A.N.L.,183,75,€4.3M,€42K,74,74
1938,235842,Andrea Pinamonti,22,Italy,Empoli,188,72,€7M,€63K,74,80
1939,207683,Sokratis Dioudis,28,Greece,Panathinaikos FC,189,75,€3.3M,€650,74,75
1940,215107,Héctor Villalba,26,Paraguay,Club Libertad,178,76,€4.6M,€1K,74,74
1941,215363,Lorenzo Montipò,25,Italy,Hellas Verona,191,82,€4.6M,€3K,74,78
1942,231235,Kelvin Amian,23,France,Spezia,180,78,€5.5M,€13K,74,78
1943,193091,Bram Nuytinck,31,Netherlands,Udinese Calcio,190,82,€2.9M,€14K,74,74
1944,229188,Vangelis Pavlidis,22,Greece,AZ Alkmaar,185,82,€8.5M,€10K,74,81
1945,230468,José Emerson Mirazar Coelho,25,Brazil,Grêmio,180,74,€4.7M,€24K,74,74
1946,243780,Kang In Lee,20,Korea Republic,RCD Mallorca,173,68,€9.5M,€16K,74,82
1947,199493,Diego Mariño Villar,31,Spain,Real Sporting de Gijón,187,77,€2.2M,€8K,74,74
1948,219717,Yony González,26,Colombia,Deportivo Cali,184,84,€4.7M,€3K,74,74
1949,230469,Ailton Sérgio Guevara Muscato,29,Brazil,Cuiabá,177,71,€4.1M,€16K,74,74
1950,205895,Alexander Ring,30,Finland,Austin FC,175,73,€3.5M,€8K,74,74
1951,193352,Ricardo Rodríguez,28,Switzerland,Torino F.C.,182,77,€3.6M,€33K,74,74
1952,214601,Stefan Medina,29,Colombia,CF Monterrey ,180,72,€3.7M,€37K,74,74
1953,221001,Ulrik Saltnes,28,Norway,FK Bodø/Glimt,187,78,€4.2M,€6K,74,74
1954,230217,Maurício Wilson Borghes Caeiro,29,Brazil,São Paulo,172,71,€3.7M,€30K,74,74
1955,234569,Florentino Morris Luís,21,Portugal,Getafe CF,184,74,€9M,€8K,74,83
1956,253257,Sebastián Cáceres,21,Uruguay,Club América,180,77,€8M,€25K,74,81
1957,192073,Andrea Bertolacci,30,Italy,Yukatel Kayserispor,179,72,€4M,€14K,74,74
1958,234570,João Pedro Neves Filipe,22,Portugal,Celtic,175,67,€9.5M,€12K,74,82
1959,237386,Kiernan Dewsbury-Hall,22,England,Leicester City,177,70,€6.5M,€59K,74,79
1960,234827,Jacob Rasmussen,24,Denmark,Vitesse,190,81,€6M,€32K,74,79
1961,182859,Walter Gargano,36,Uruguay,Club Atlético Peñarol,167,73,€825K,€750,74,74
1962,204876,Carlos Clerc Martínez,29,Spain,Levante Unión Deportiva,182,69,€3.7M,€22K,74,74
1963,212300,Jack O'Connell,27,England,Sheffield United,191,85,€4.5M,€23K,74,76
1964,236108,Estevão Danilo Baldeiro Lopes,25,Brazil,Flamengo,186,85,€4.1M,€27K,74,74
1965,213581,Martín Nervo,30,Argentina,Club Atlas,183,81,€3.5M,€12K,74,74
1966,206414,Sergiy Kryvtsov,30,Ukraine,Shakhtar Donetsk,186,83,€3.5M,€850,74,74
1967,215886,Damir Kreilach,32,Croatia,Real Salt Lake,186,78,€3.4M,€9K,74,74
1968,246350,Enzo Le Fée,21,France,FC Lorient,170,58,€9.5M,€13K,74,82
1969,185422,Joshua King,29,Norway,Watford,184,82,€4.2M,€48K,74,74
1970,234575,Diogo Filipe Pinto Leite,22,Portugal,SC Braga,188,83,€9M,€9K,74,82
1971,152912,José Sand,40,Argentina,Club Atlético Lanús,182,79,€0,€12K,74,74
1972,219728,Edgar Antonio Méndez Ortega,31,Spain,Deportivo Alavés,187,78,€3.5M,€21K,74,74
1973,236112,Douglas Arthur Armeira Bahia,29,Brazil,Palmeiras,174,74,€3.7M,€30K,74,74
1974,236368,Giulio Maggiore,23,Italy,Spezia,184,69,€5.5M,€14K,74,77
1975,240976,Marcelo Saracchi,23,Uruguay,Levante Unión Deportiva,172,68,€6M,€18K,74,79
1976,190544,Adem Ljajić,29,Serbia,Beşiktaş JK,182,80,€4.1M,€37K,74,74
1977,230227,Caio Rodrigo Nunes Anjos,21,Brazil,Fortaleza,185,85,€4.4M,€9K,74,74
1978,234579,Julian Quiñones,24,Colombia,Club Atlas,177,78,€6M,€12K,74,78
1979,257876,Nicolas Seiwald,20,Austria,FC Red Bull Salzburg,179,70,€9M,€18K,74,83
1980,195412,Moisés Lima Magalhães,33,Brazil,Shandong Taishan,184,76,€2.1M,€16K,74,74
1981,163925,Alessandro Diamanti,38,Italy,Western United FC,180,75,€1.4M,€3K,74,74
1982,230229,Otávio Alberto Cairinho Monteiro,29,Brazil,Palmeiras,179,80,€3.5M,€30K,74,74
1983,173909,Kevin-Prince Boateng,34,Ghana,Hertha BSC,186,77,€2M,€35K,74,74
1984,230230,Eltildo Lucas Correia Pitta,29,Brazil,Clube Atlético Mineiro,188,78,€3.5M,€28K,74,74
1985,246870,Enzo Díaz,25,Argentina,Club Atlético Talleres,175,74,€5M,€12K,74,77
1986,258390,Ivo Grbić,25,Croatia,LOSC Lille,195,93,€4.6M,€27K,74,78
1987,199767,Marco van Ginkel,28,Netherlands,PSV,186,82,€4.2M,€16K,74,74
1988,180823,Radim Řezník,32,Czech Republic,FC Viktoria Plzeň,183,79,€2.9M,€950,74,74
1989,185431,Nikola Kalinić,33,Croatia,Hajduk Split,187,79,€2.7M,€1K,74,74
1990,203864,Bruno Zuculini,28,Argentina,River Plate,182,77,€3.7M,€15K,74,74
1991,221016,Nikola Vukčević,29,Montenegro,Levante Unión Deportiva,184,76,€4.1M,€24K,74,74
1992,239704,Kai Wagner,24,Germany,Philadelphia Union,182,78,€6M,€6K,74,79
1993,241496,Timothy Weah,21,United States,LOSC Lille,185,66,€8.5M,€21K,74,81
1994,253272,Kevin Dawson,29,Uruguay,Club Atlético Peñarol,179,81,€2.9M,€900,74,74
1995,204121,Jakub Brabec,28,Czech Republic,,186,77,€0,€0,74,74
1996,241497,Colin Dagba,22,France,Paris Saint-Germain,170,62,€5.5M,€43K,74,77
1997,235866,Christian Kouamé,23,Côte d'Ivoire,RSC Anderlecht,185,70,€6.5M,€39K,74,79
1998,229723,Mathias Jensen,25,Denmark,Brentford,180,68,€5.5M,€37K,74,77
1999,224348,Lucas Hoyos,32,Argentina,Vélez Sarsfield,183,76,€2.1M,€10K,74,74
2000,239452,Ibrahima Diallo,22,France,Southampton,179,68,€9M,€34K,74,82
2001,183900,Diego Perotti,32,Argentina,US Salernitana 1919,179,70,€3.3M,€35K,74,74
2002,213597,Diego Valdés,27,Chile,Club América,179,75,€4.5M,€37K,74,74
2003,230237,Robson Tony Denho Serra,29,Brazil,Atlético Clube Goianiense,181,78,€3.6M,€12K,74,74
2004,185181,Yoel Rodríguez Oterino,32,Spain,SD Eibar,186,78,€2.1M,€8K,74,74
2005,245598,Iddrisu Baba,25,Ghana,RCD Mallorca,185,73,€5.5M,€19K,74,79
2006,257118,Ilan Kebbal,22,Algeria,Stade de Reims,169,60,€7M,€21K,74,80
2007,192350,Javier Aquino,31,Mexico,Tigres U.A.N.L.,168,64,€3.1M,€34K,74,74
2008,259166,Etienne Green,20,England,AS Saint-Étienne,192,78,€8M,€13K,74,82
2009,230239,Claudiano G. Sobrino Guevara,25,Brazil,Palmeiras,177,72,€4.1M,€27K,74,74
2010,240223,Mihailo Ristić,25,Serbia,Montpellier Hérault SC,180,79,€5M,€19K,74,77
2011,203872,Gabriel Hauche,34,Argentina,Racing Club,168,71,€2M,€18K,74,74
2012,230240,Ramón Samuel da Almeyda Aníbal,25,Brazil,Cuiabá,178,80,€4.2M,€14K,74,74
2013,230497,Erick Ronaldo Gameira Carvalho,29,Brazil,Club Athletico Paranaense,180,76,€4.2M,€16K,74,74
2014,239970,Paulo Henrique Sampaio Filho,20,Brazil,Bayer 04 Leverkusen,177,77,€8.5M,€29K,74,81
2015,231524,Tomás Pochettino,25,Argentina,River Plate,180,72,€5M,€8K,74,75
2016,170084,Wayne Hennessey,34,Wales,Burnley,198,90,€725K,€22K,74,74
2017,263781,Vanderson de Oliveira Campos,20,Brazil,AS Monaco,180,74,€9M,€25K,74,83
2018,230245,Douglas Arthur Carvalheira Peixoto,33,Brazil,Flamengo,174,74,€2.2M,€28K,74,74
2019,183141,Oier Olazábal Paredes,31,Spain,RCD Espanyol de Barcelona,190,86,€2.2M,€12K,74,74
2020,232294,Ryota Morioka,30,Japan,Royal Charleroi S.C.,180,79,€4M,€14K,74,74
2021,215399,Rúben Miguel Nunes Vezo,27,Portugal,Levante Unión Deportiva,183,80,€4.5M,€21K,74,76
2022,224103,Erick Aguirre,24,Mexico,CF Monterrey ,174,67,€6M,€30K,74,79
