,Player,Nation,Pos,Squad,Age,Born,90s,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Vs Dribbles,Att_Vs Dribbles,Tkl%_Vs Dribbles,Past_Vs Dribbles,Press_Pressures,Succ_Pressures,%_Pressures,Def 3rd_Pressures,Mid 3rd_Pressures,Att 3rd_Pressures,Blocks_Blocks,Sh_Blocks,ShSv_Blocks,Pass_Blocks,Int,Tkl+Int,Clr,Err
475,Theo Walcott,eng  ENG,"MF,FW",Everton,30,1989,14.3,17,8,10,5,2,5,14,35.7,9,189,45,23.8,53,85,51,18,1,0,17,11,28,5,0
476,Kyle Walker,eng  ENG,DF,Manchester City,29,1990,26.6,33,23,14,17,2,19,33,57.6,14,256,101,39.5,94,118,44,31,6,1,25,15,48,64,0
477,Aaron Wan-Bissaka,eng  ENG,DF,Manchester Utd,21,1997,34.1,138,65,82,48,8,45,73,61.6,28,611,176,28.8,306,228,77,101,14,0,87,49,187,108,0
478,Victor Wanyama,ke  KEN,MF,Tottenham,28,1991,0.3,1,0,0,1,0,0,0,,0,6,0,0.0,2,3,1,0,0,0,0,0,1,1,0
479,Joel Ward,eng  ENG,DF,Crystal Palace,29,1989,26.5,67,31,44,18,5,28,54,51.9,26,318,84,26.4,200,85,33,46,4,1,42,24,91,106,1
480,James Ward-Prowse,eng  ENG,"MF,DF",Southampton,24,1994,38.0,95,56,31,52,12,37,105,35.2,68,826,244,29.5,287,408,131,67,14,0,53,36,131,109,2
481,Kelland Watts,eng  ENG,DF,Newcastle Utd,19,1999,0.2,1,0,1,0,0,1,1,100.0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0
482,Adam Webster,eng  ENG,DF,Brighton,24,1995,29.6,37,25,25,10,2,16,36,44.4,20,222,86,38.7,146,67,9,66,31,0,35,34,71,182,3
483,Danny Welbeck,eng  ENG,"FW,MF",Watford,28,1990,9.1,10,9,4,5,1,1,11,9.1,10,168,52,31.0,33,77,58,12,2,0,10,2,12,6,0
484,Ashley Westwood,eng  ENG,MF,Burnley,29,1990,35.0,48,30,18,22,8,17,59,28.8,42,608,152,25.0,204,309,95,45,9,0,36,27,75,32,1
485,Connor Wickham,eng  ENG,"FW,MF",Crystal Palace,26,1993,1.1,2,2,1,1,0,0,0,,0,28,10,35.7,3,13,12,3,1,0,2,0,2,1,0
486,Georginio Wijnaldum,nl  NED,MF,Liverpool,28,1990,32.6,37,29,13,17,7,5,34,14.7,29,489,160,32.7,126,256,107,35,4,0,31,14,51,34,1
487,Jetro Willems,nl  NED,DF,Newcastle Utd,25,1994,16.6,32,19,27,4,1,10,32,31.3,22,230,65,28.3,140,66,24,32,7,0,25,18,50,49,0
488,Brandon Williams,eng  ENG,DF,Manchester Utd,18,2000,11.2,19,5,12,5,2,8,28,28.6,20,166,40,24.1,74,63,29,36,6,0,30,8,27,23,0
489,Neco Williams,wls  WAL,DF,Liverpool,18,2001,2.6,6,2,1,3,2,3,4,75.0,1,36,12,33.3,11,15,10,7,1,0,6,2,8,8,0
490,Willian,br  BRA,FW,Chelsea,30,1988,28.9,43,27,13,22,8,11,51,21.6,40,525,150,28.6,98,260,167,22,1,0,21,16,59,11,0
491,Joe Willock,eng  ENG,"MF,FW",Arsenal,19,1999,9.5,22,15,6,10,6,4,20,20.0,16,242,67,27.7,77,127,38,19,5,1,14,6,28,12,0
492,Jack Wilshere,eng  ENG,MF,West Ham,27,1992,2.4,1,0,0,1,0,1,6,16.7,5,63,21,33.3,15,34,14,6,0,0,6,0,1,1,0
493,Callum Wilson,eng  ENG,FW,Bournemouth,27,1992,32.3,15,12,2,6,7,1,14,7.1,13,770,206,26.8,54,323,393,18,2,0,16,3,18,15,0
494,Harry Wilson,wls  WAL,"MF,FW",Bournemouth,22,1997,18.3,25,11,7,12,6,13,36,36.1,23,410,95,23.2,135,192,83,38,3,0,35,7,32,21,0
495,Harry Winks,eng  ENG,MF,Tottenham,23,1996,24.7,42,23,19,21,2,19,59,32.2,40,435,130,29.9,196,203,36,31,9,0,22,27,69,33,0
496,Chris Wood,nz  NZL,FW,Burnley,27,1991,27.1,10,6,1,3,6,5,19,26.3,14,407,92,22.6,23,150,234,18,4,0,14,5,15,17,0
497,Granit Xhaka,ch  SUI,MF,Arsenal,26,1992,28.7,46,27,27,15,4,18,55,32.7,37,433,126,29.1,157,232,44,55,17,1,38,11,57,85,0
498,Andriy Yarmolenko,ua  UKR,"MF,FW",West Ham,29,1989,11.0,15,10,7,7,1,5,21,23.8,16,167,46,27.5,41,76,50,8,1,0,7,3,18,6,0
499,DeAndre Yedlin,us  USA,DF,Newcastle Utd,26,1993,10.4,19,14,13,5,1,4,12,33.3,8,181,38,21.0,99,47,35,26,8,2,18,8,27,21,0
500,Maya Yoshida,jp  JPN,DF,Southampton,30,1988,6.2,7,5,4,0,3,2,6,33.3,4,43,12,27.9,27,16,0,11,4,0,7,5,12,41,1
501,Ashley Young,eng  ENG,DF,Manchester Utd,34,1985,10.6,10,4,4,3,3,2,21,9.5,19,119,35,29.4,47,58,14,24,2,0,22,14,24,30,0
502,Pablo Zabaleta,ar  ARG,DF,West Ham,34,1985,6.6,15,10,9,5,1,4,15,26.7,11,93,27,29.0,53,25,15,16,3,0,13,8,23,20,0
503,Wilfried Zaha,ci  CIV,"MF,FW",Crystal Palace,26,1992,36.4,45,31,17,14,14,10,45,22.2,35,813,237,29.2,230,343,240,33,2,0,31,22,67,4,0
504,Christoph Zimmermann,de  GER,DF,Norwich City,26,1993,15.9,31,21,23,7,1,16,25,64.0,9,123,38,30.9,92,30,1,33,23,1,10,9,40,123,1
505,Oleksandr Zinchenko,ua  UKR,DF,Manchester City,22,1996,14.2,28,16,15,11,2,17,39,43.6,22,139,45,32.4,46,56,37,20,0,0,20,6,34,36,1
506,Richairo Živković,nl  NED,FW,Sheffield Utd,22,1996,1.2,2,2,0,2,0,0,1,0.0,1,39,13,33.3,2,17,20,1,0,0,1,0,2,0,0
507,Kurt Zouma,fr  FRA,DF,Chelsea,24,1994,26.0,33,17,25,8,0,3,8,37.5,5,177,55,31.1,102,73,2,34,16,0,18,26,59,181,3
